"date","LocalityName","SpeciesName","sp_correct_name","LFMC"
2015-06-17,"Tivissa","Quercus coccifera","Quercus coccifera",80.9451219512195
2015-07-01,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",115.419161676647
2015-07-01,"Tivissa","Pinus halepensis","Pinus halepensis",111.60751565762
2015-07-01,"Tivissa","Quercus coccifera","Quercus coccifera",87.0327641901246
2015-07-08,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",96.1401425178147
2015-07-08,"Tivissa","Pinus halepensis","Pinus halepensis",117.332713754647
2015-07-08,"Tivissa","Quercus coccifera","Quercus coccifera",79.1515778582514
2015-07-15,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",72.7769110764431
2015-07-15,"Tivissa","Pinus halepensis","Pinus halepensis",111.827956989247
2015-07-15,"Tivissa","Quercus coccifera","Quercus coccifera",76.4590485532124
2015-07-29,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",67.3311897106109
2015-07-29,"Tivissa","Pinus halepensis","Pinus halepensis",109.740882917466
2015-07-29,"Tivissa","Quercus coccifera","Quercus coccifera",70.2409069437884
2015-08-12,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",98.3386581469648
2015-08-12,"Tivissa","Pinus halepensis","Pinus halepensis",119.365079365079
2015-08-12,"Tivissa","Quercus coccifera","Quercus coccifera",75.2925877763329
2015-08-26,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",91.131498470948
2015-08-26,"Tivissa","Pinus halepensis","Pinus halepensis",117.519611505417
2015-08-26,"Tivissa","Quercus coccifera","Quercus coccifera",75.8713136729222
2015-09-08,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",95.8023019634394
2015-09-08,"Tivissa","Pinus halepensis","Pinus halepensis",117.740683229814
2015-09-08,"Tivissa","Quercus coccifera","Quercus coccifera",75.3573470554603
2015-09-23,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",92.3206278026906
2015-09-23,"Tivissa","Pinus halepensis","Pinus halepensis",116.385212231858
2015-09-23,"Tivissa","Quercus coccifera","Quercus coccifera",68.8261081344374
2015-10-07,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",90.8892128279883
2015-10-07,"Tivissa","Pinus halepensis","Pinus halepensis",109.43600867679
2015-10-07,"Tivissa","Quercus coccifera","Quercus coccifera",68.0805176132279
2015-10-21,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",77.8894472361809
2015-10-21,"Tivissa","Pinus halepensis","Pinus halepensis",106.548498276711
2015-10-21,"Tivissa","Quercus coccifera","Quercus coccifera",67.9369918699187
2015-11-04,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",101.158940397351
2015-11-04,"Tivissa","Pinus halepensis","Pinus halepensis",113.993710691824
2015-11-04,"Tivissa","Quercus coccifera","Quercus coccifera",69.6335078534031
2015-11-18,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",107.868020304569
2015-11-18,"Tivissa","Pinus halepensis","Pinus halepensis",119.401041666667
2015-11-18,"Tivissa","Quercus coccifera","Quercus coccifera",70.8
2015-12-02,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",101.604278074866
2015-12-02,"Tivissa","Pinus halepensis","Pinus halepensis",111.567732115677
2015-12-02,"Tivissa","Quercus coccifera","Quercus coccifera",66.168371361133
2015-12-16,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",108.321775312067
2015-12-16,"Tivissa","Pinus halepensis","Pinus halepensis",111.202506854681
2015-12-16,"Tivissa","Quercus coccifera","Quercus coccifera",71.0176991150442
2016-01-20,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",114.988009592326
2016-01-20,"Tivissa","Pinus halepensis","Pinus halepensis",116.153362664991
2016-01-20,"Tivissa","Quercus coccifera","Quercus coccifera",68.3972911963883
2016-02-03,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",107.227414330218
2016-02-03,"Tivissa","Pinus halepensis","Pinus halepensis",112.045060658579
2016-02-03,"Tivissa","Quercus coccifera","Quercus coccifera",67.2425249169435
2016-02-17,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",114.630577907827
2016-02-17,"Tivissa","Pinus halepensis","Pinus halepensis",112.509505703422
2016-02-17,"Tivissa","Quercus coccifera","Quercus coccifera",68.8118811881188
2016-03-02,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",128.892589508743
2016-03-02,"Tivissa","Pinus halepensis","Pinus halepensis",113.612812058408
2016-03-02,"Tivissa","Quercus coccifera","Quercus coccifera",67.9898218829517
2016-03-16,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",100.587625302454
2016-03-16,"Tivissa","Pinus halepensis","Pinus halepensis",109.074733096085
2016-03-16,"Tivissa","Quercus coccifera","Quercus coccifera",66.5113027266371
2016-03-31,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",154.377104377104
2016-03-31,"Tivissa","Pinus halepensis","Pinus halepensis",103.996562097121
2016-03-31,"Tivissa","Quercus coccifera","Quercus coccifera",61.7021276595745
2016-04-13,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",173.181419807187
2016-04-13,"Tivissa","Pinus halepensis","Pinus halepensis",101.640759930915
2016-04-13,"Tivissa","Quercus coccifera","Quercus coccifera",65.5172413793103
2016-04-27,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",119.847812301839
2016-04-27,"Tivissa","Pinus halepensis","Pinus halepensis",111.371973587674
2016-04-27,"Tivissa","Quercus coccifera","Quercus coccifera",103.3360455655
2016-05-18,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",142.902838864454
2016-05-18,"Tivissa","Pinus halepensis","Pinus halepensis",113.244147157191
2016-05-18,"Tivissa","Quercus coccifera","Quercus coccifera",93.8206214689266
2016-06-01,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",136.75799086758
2016-06-01,"Tivissa","Pinus halepensis","Pinus halepensis",105.214368482039
2016-06-01,"Tivissa","Quercus coccifera","Quercus coccifera",95.6902356902357
2016-06-15,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",135.282837967402
2016-06-15,"Tivissa","Quercus coccifera","Quercus coccifera",87.6802884615385
2016-06-15,"Tivissa","Pinus halepensis","Pinus halepensis",117.256362507759
2016-06-29,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",118.963486454653
2016-06-29,"Tivissa","Quercus coccifera","Quercus coccifera",83.2271762208068
2016-06-29,"Tivissa","Pinus halepensis","Pinus halepensis",111.390284757119
2016-07-13,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",83.3333333333333
2016-07-13,"Tivissa","Pinus halepensis","Pinus halepensis",108.564231738035
2016-07-13,"Tivissa","Quercus coccifera","Quercus coccifera",82.0901994796184
2016-07-27,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",71.8396711202466
2016-07-27,"Tivissa","Quercus coccifera","Quercus coccifera",80.2375809935205
2016-07-27,"Tivissa","Pinus halepensis","Pinus halepensis",110.481465700895
2016-08-10,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",59.5073891625616
2016-08-10,"Tivissa","Quercus coccifera","Quercus coccifera",70.3601108033241
2016-08-10,"Tivissa","Pinus halepensis","Pinus halepensis",101.591981132075
2016-08-24,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",66.0148975791434
2016-08-24,"Tivissa","Quercus coccifera","Quercus coccifera",71.8034617532105
2016-08-24,"Tivissa","Pinus halepensis","Pinus halepensis",110.763888888889
2016-09-07,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",54.2914171656687
2016-09-07,"Tivissa","Quercus coccifera","Quercus coccifera",70.9057071960298
2016-09-07,"Tivissa","Pinus halepensis","Pinus halepensis",107.955124936257
2016-09-21,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",51.8641565153193
2016-09-21,"Tivissa","Quercus coccifera","Quercus coccifera",64.323374340949
2016-09-21,"Tivissa","Pinus halepensis","Pinus halepensis",100.573339703774
2016-10-05,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",55.4462403373155
2016-10-05,"Tivissa","Quercus coccifera","Quercus coccifera",64.9316851008458
2016-10-05,"Tivissa","Pinus halepensis","Pinus halepensis",96.580310880829
2016-10-19,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",109.859154929577
2016-10-19,"Tivissa","Quercus coccifera","Quercus coccifera",73.2583065380493
2016-10-19,"Tivissa","Pinus halepensis","Pinus halepensis",112.356902356902
2016-11-02,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",116.151866151866
2016-11-02,"Tivissa","Quercus coccifera","Quercus coccifera",75.3017641597029
2016-11-02,"Tivissa","Pinus halepensis","Pinus halepensis",113.803169307756
2016-11-16,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",111.062771908017
2016-11-16,"Tivissa","Quercus coccifera","Quercus coccifera",70.2524698133919
2016-11-16,"Tivissa","Pinus halepensis","Pinus halepensis",107.276819204801
2016-11-29,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",121.539548022599
2016-11-29,"Tivissa","Quercus coccifera","Quercus coccifera",70.1164294954722
2016-11-29,"Tivissa","Pinus halepensis","Pinus halepensis",120.67160924553
2016-12-14,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",106.830031282586
2016-12-14,"Tivissa","Quercus coccifera","Quercus coccifera",71.4770797962649
2016-12-14,"Tivissa","Pinus halepensis","Pinus halepensis",120.562293274531
2017-01-11,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",112.659932659933
2017-01-11,"Tivissa","Quercus coccifera","Quercus coccifera",72.6971869829013
2017-01-11,"Tivissa","Pinus halepensis","Pinus halepensis",117.504743833017
2017-01-25,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",92.2177419354839
2017-01-25,"Tivissa","Quercus coccifera","Quercus coccifera",69.1063174114021
2017-01-25,"Tivissa","Pinus halepensis","Pinus halepensis",112.471960520413
2017-02-08,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",104.46735395189
2017-02-08,"Tivissa","Quercus coccifera","Quercus coccifera",72.1744877726371
2017-02-08,"Tivissa","Pinus halepensis","Pinus halepensis",108.734009704455
2017-02-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",110.331050228311
2017-02-22,"Tivissa","Quercus coccifera","Quercus coccifera",71.6510903426791
2017-02-22,"Tivissa","Pinus halepensis","Pinus halepensis",111.998016856718
2017-02-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",135.003211303789
2017-02-22,"Tivissa","Quercus coccifera","Quercus coccifera",69.2459016393443
2017-02-22,"Tivissa","Pinus halepensis","Pinus halepensis",100
2017-03-08,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",134.774436090226
2017-03-08,"Tivissa","Quercus coccifera","Quercus coccifera",69.893816364772
2017-03-08,"Tivissa","Pinus halepensis","Pinus halepensis",100.989583333333
2017-03-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",129.6
2017-03-22,"Tivissa","Quercus coccifera","Quercus coccifera",61.8032786885246
2017-03-22,"Tivissa","Pinus halepensis","Pinus halepensis",108.49240358395
2017-04-05,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",134.04368673415
2017-04-05,"Tivissa","Quercus coccifera","Quercus coccifera",77.8503994190269
2017-04-05,"Tivissa","Pinus halepensis","Pinus halepensis",97.4701670644391
2017-04-19,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",126.698113207547
2017-04-19,"Tivissa","Quercus coccifera","Quercus coccifera",102.380952380952
2017-04-19,"Tivissa","Pinus halepensis","Pinus halepensis",92.6945473795659
2017-05-03,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",115.311004784689
2017-05-03,"Tivissa","Quercus coccifera","Quercus coccifera",95.4381752701081
2017-05-03,"Tivissa","Pinus halepensis","Pinus halepensis",95.4428754813864
2017-05-03,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",145.68306010929
2017-05-03,"Tivissa","Quercus coccifera","Quercus coccifera",92.8571428571429
2017-05-03,"Tivissa","Pinus halepensis","Pinus halepensis",107.547169811321
2017-05-17,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",99.6919917864476
2017-05-17,"Tivissa","Quercus coccifera","Quercus coccifera",84.1763942931258
2017-05-17,"Tivissa","Pinus halepensis","Pinus halepensis",98.9668297988037
2017-05-31,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",73.5641891891892
2017-05-31,"Tivissa","Quercus coccifera","Quercus coccifera",71.4995034756703
2017-05-31,"Tivissa","Pinus halepensis","Pinus halepensis",89.0190336749634
2017-06-14,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",72.8994082840237
2017-06-14,"Tivissa","Quercus coccifera","Quercus coccifera",78.0575539568345
2017-06-14,"Tivissa","Pinus halepensis","Pinus halepensis",96.4444444444444
2017-06-28,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",77.0114942528736
2017-06-28,"Tivissa","Quercus coccifera","Quercus coccifera",73.5048231511254
2017-06-28,"Tivissa","Pinus halepensis","Pinus halepensis",93.4019370460049
2017-06-28,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",98.1440237564959
2017-06-28,"Tivissa","Quercus coccifera","Quercus coccifera",118.201516793066
2017-06-28,"Tivissa","Pinus halepensis","Pinus halepensis",108.437365475678
2017-07-12,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",51.2576478585996
2017-07-12,"Tivissa","Quercus coccifera","Quercus coccifera",67.9344262295082
2017-07-12,"Tivissa","Pinus halepensis","Pinus halepensis",92.9260450160772
2017-07-26,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",75.8321933424533
2017-07-26,"Tivissa","Quercus coccifera","Quercus coccifera",67.2072072072072
2017-07-26,"Tivissa","Pinus halepensis","Pinus halepensis",101.306873184898
2017-07-26,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",103.666841278156
2017-07-26,"Tivissa","Quercus coccifera","Quercus coccifera",79.7156916347731
2017-07-26,"Tivissa","Pinus halepensis","Pinus halepensis",106.69344042838
2017-08-09,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",61.4567526555387
2017-08-09,"Tivissa","Quercus coccifera","Quercus coccifera",69.4630872483221
2017-08-09,"Tivissa","Pinus halepensis","Pinus halepensis",100.844966936076
2017-08-23,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",49.0086741016109
2017-08-23,"Tivissa","Quercus coccifera","Quercus coccifera",63.573883161512
2017-08-23,"Tivissa","Pinus halepensis","Pinus halepensis",100.39886039886
2017-08-23,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",62.5432953983177
2017-08-23,"Tivissa","Quercus coccifera","Quercus coccifera",65.0167785234899
2017-08-23,"Tivissa","Pinus halepensis","Pinus halepensis",106.449738524114
2017-09-13,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",54.4486215538847
2017-09-13,"Tivissa","Quercus coccifera","Quercus coccifera",65.7972732661529
2017-09-13,"Tivissa","Pinus halepensis","Pinus halepensis",96.6829268292683
2017-09-27,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",66.8807994289793
2017-09-27,"Tivissa","Quercus coccifera","Quercus coccifera",62.7068557919622
2017-09-27,"Tivissa","Pinus halepensis","Pinus halepensis",101.721763085399
2017-10-11,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",55.8659217877095
2017-10-11,"Tivissa","Quercus coccifera","Quercus coccifera",64.950495049505
2017-10-11,"Tivissa","Pinus halepensis","Pinus halepensis",102.126072361059
2017-10-11,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",72.5520833333333
2017-10-11,"Tivissa","Quercus coccifera","Quercus coccifera",57.4530136098509
2017-10-11,"Tivissa","Pinus halepensis","Pinus halepensis",107.904
2017-10-25,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",97.2556894243641
2017-10-25,"Tivissa","Quercus coccifera","Quercus coccifera",71.4795008912656
2017-10-25,"Tivissa","Pinus halepensis","Pinus halepensis",107.977369165488
2017-11-08,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",95.0597176981542
2017-11-08,"Tivissa","Quercus coccifera","Quercus coccifera",71.3541666666667
2017-11-08,"Tivissa","Pinus halepensis","Pinus halepensis",107.375145180023
2017-11-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",87.9788227966365
2017-11-22,"Tivissa","Quercus coccifera","Quercus coccifera",70.7506702412869
2017-11-22,"Tivissa","Pinus halepensis","Pinus halepensis",102.316810344828
2017-12-13,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",87.609649122807
2017-12-13,"Tivissa","Quercus coccifera","Quercus coccifera",72.1658579620644
2017-12-13,"Tivissa","Pinus halepensis","Pinus halepensis",105.696530295184
2017-12-13,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",96.1222967934377
2017-12-13,"Tivissa","Quercus coccifera","Quercus coccifera",66.7731629392971
2017-12-13,"Tivissa","Pinus halepensis","Pinus halepensis",108.071367884452
2018-01-10,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",86.0753676470588
2018-01-10,"Tivissa","Quercus coccifera","Quercus coccifera",66.1222339304531
2018-01-10,"Tivissa","Pinus halepensis","Pinus halepensis",97.8499341816586
2018-01-24,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",100
2018-01-24,"Tivissa","Quercus coccifera","Quercus coccifera",66.818411734952
2018-01-24,"Tivissa","Pinus halepensis","Pinus halepensis",102.15861098076
2018-02-07,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",92.651061513337
2018-02-07,"Tivissa","Quercus coccifera","Quercus coccifera",65.1718983557548
2018-02-07,"Tivissa","Pinus halepensis","Pinus halepensis",99.764705882353
2018-02-21,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",97.3298429319372
2018-02-21,"Tivissa","Quercus coccifera","Quercus coccifera",68.0647534952171
2018-02-21,"Tivissa","Pinus halepensis","Pinus halepensis",102.169421487603
2018-03-07,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",123.521192361435
2018-03-07,"Tivissa","Quercus coccifera","Quercus coccifera",64.8474178403756
2018-03-07,"Tivissa","Pinus halepensis","Pinus halepensis",99.7527200791296
2018-03-07,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",133.619281045752
2018-03-07,"Tivissa","Quercus coccifera","Quercus coccifera",69.3650793650794
2018-03-07,"Tivissa","Pinus halepensis","Pinus halepensis",112.702871410737
2018-03-21,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",127.606382978723
2018-03-21,"Tivissa","Quercus coccifera","Quercus coccifera",68.7956204379562
2018-03-21,"Tivissa","Pinus halepensis","Pinus halepensis",101.373504652193
2018-04-04,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",117.988826815642
2018-04-04,"Tivissa","Quercus coccifera","Quercus coccifera",63.8322655794991
2018-04-04,"Tivissa","Pinus halepensis","Pinus halepensis",93.5875216637782
2018-04-18,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",124.982307147912
2018-04-18,"Tivissa","Quercus coccifera","Quercus coccifera",75.4456584243818
2018-04-18,"Tivissa","Pinus halepensis","Pinus halepensis",97.6781425140112
2018-04-18,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",185.110663983903
2018-04-18,"Tivissa","Quercus coccifera","Quercus coccifera",70.3052250387998
2018-04-18,"Tivissa","Pinus halepensis","Pinus halepensis",106.38583310974
2018-05-02,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",116.46431652904
2018-05-02,"Tivissa","Quercus coccifera","Quercus coccifera",89.2296779685175
2018-05-02,"Tivissa","Pinus halepensis","Pinus halepensis",94.3729821145083
2018-05-16,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",116.335350043215
2018-05-16,"Tivissa","Quercus coccifera","Quercus coccifera",96.3662790697674
2018-05-16,"Tivissa","Pinus halepensis","Pinus halepensis",93.7200638637573
2018-06-13,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",106.582411795682
2018-06-13,"Tivissa","Quercus coccifera","Quercus coccifera",79.9247176913425
2018-06-13,"Tivissa","Pinus halepensis","Pinus halepensis",97.5308641975308
2018-06-27,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",72.8292480265891
2018-06-27,"Tivissa","Quercus coccifera","Quercus coccifera",81.8377216550242
2018-06-27,"Tivissa","Pinus halepensis","Pinus halepensis",102.30219634824
2018-06-27,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",155.89651022864
2018-06-27,"Tivissa","Quercus coccifera","Quercus coccifera",95.8464773922187
2018-06-27,"Tivissa","Pinus halepensis","Pinus halepensis",118.359375
2018-07-11,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",48.9953632148377
2018-07-11,"Tivissa","Quercus coccifera","Quercus coccifera",75.0414593698176
2018-07-11,"Tivissa","Pinus halepensis","Pinus halepensis",94.7992100065833
2018-07-25,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",56.4962279966471
2018-07-25,"Tivissa","Quercus coccifera","Quercus coccifera",72.7357609710551
2018-07-25,"Tivissa","Pinus halepensis","Pinus halepensis",103.403565640194
2018-07-25,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",95.3036437246963
2018-07-25,"Tivissa","Quercus coccifera","Quercus coccifera",86.9932432432432
2018-07-25,"Tivissa","Pinus halepensis","Pinus halepensis",114.650677789364
2018-08-08,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",44.6502057613169
2018-08-08,"Tivissa","Quercus coccifera","Quercus coccifera",72.0391807658059
2018-08-08,"Tivissa","Pinus halepensis","Pinus halepensis",102.669762042948
2018-08-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",84.4384303112314
2018-08-22,"Tivissa","Quercus coccifera","Quercus coccifera",72.2004698512138
2018-08-22,"Tivissa","Pinus halepensis","Pinus halepensis",104.044630404463
2018-08-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",114.675767918089
2018-08-22,"Tivissa","Quercus coccifera","Quercus coccifera",76.4242424242424
2018-08-22,"Tivissa","Pinus halepensis","Pinus halepensis",118.438761776581
2018-09-05,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",108.366141732283
2018-09-05,"Tivissa","Quercus coccifera","Quercus coccifera",69.7165991902834
2018-09-05,"Tivissa","Pinus halepensis","Pinus halepensis",104.709936817921
2018-09-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",79.6242774566474
2018-09-22,"Tivissa","Quercus coccifera","Quercus coccifera",70.764705882353
2018-09-22,"Tivissa","Pinus halepensis","Pinus halepensis",104.631322364412
2018-09-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",112.665274878219
2018-09-22,"Tivissa","Quercus coccifera","Quercus coccifera",76.5461847389558
2018-09-22,"Tivissa","Pinus halepensis","Pinus halepensis",116.05365642579
2018-10-03,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",52.027027027027
2018-10-03,"Tivissa","Quercus coccifera","Quercus coccifera",68.2416731216112
2018-10-03,"Tivissa","Pinus halepensis","Pinus halepensis",98.3480176211454
2018-10-17,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",103.261977573904
2018-10-17,"Tivissa","Quercus coccifera","Quercus coccifera",77.5592828224407
2018-10-17,"Tivissa","Pinus halepensis","Pinus halepensis",103.256936067551
2018-10-17,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",149.750623441396
2018-10-17,"Tivissa","Quercus coccifera","Quercus coccifera",68.1238615664845
2018-10-17,"Tivissa","Pinus halepensis","Pinus halepensis",117.904993909866
2018-11-07,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",99.0958408679928
2018-11-07,"Tivissa","Quercus coccifera","Quercus coccifera",73.2996065205171
2018-11-07,"Tivissa","Pinus halepensis","Pinus halepensis",107.776838546069
2019-01-09,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",105.764563106796
2019-01-09,"Tivissa","Quercus coccifera","Quercus coccifera",69.8492462311558
2019-01-09,"Tivissa","Pinus halepensis","Pinus halepensis",107.186030893217
2019-02-06,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",102.97699594046
2019-02-06,"Tivissa","Quercus coccifera","Quercus coccifera",68.3084899546338
2019-02-06,"Tivissa","Pinus halepensis","Pinus halepensis",106.434023991276
2019-02-20,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",111.716385646347
2019-02-20,"Tivissa","Quercus coccifera","Quercus coccifera",69.2741632192554
2019-02-20,"Tivissa","Pinus halepensis","Pinus halepensis",102.524544179523
2019-03-06,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",128.349370836417
2019-03-06,"Tivissa","Quercus coccifera","Quercus coccifera",68.7214611872146
2019-03-06,"Tivissa","Pinus halepensis","Pinus halepensis",105.411255411255
2019-03-20,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",92.3214285714286
2019-03-20,"Tivissa","Quercus coccifera","Quercus coccifera",75.71337983513
2019-03-20,"Tivissa","Pinus halepensis","Pinus halepensis",96.3485477178423
2019-04-03,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",96.029776674938
2019-04-03,"Tivissa","Pinus halepensis","Pinus halepensis",96.9418960244648
2019-04-03,"Tivissa","Quercus coccifera","Quercus coccifera",66.5097511768662
2019-04-03,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",151.730103806228
2019-04-03,"Tivissa","Pinus halepensis","Pinus halepensis",104.434011476265
2019-04-03,"Tivissa","Quercus coccifera","Quercus coccifera",72.2651933701658
2019-04-24,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",135.873287671233
2019-04-24,"Tivissa","Pinus halepensis","Pinus halepensis",103.235053235053
2019-04-24,"Tivissa","Quercus coccifera","Quercus coccifera",78.7878787878788
2019-05-08,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",110.67615658363
2019-05-08,"Tivissa","Pinus halepensis","Pinus halepensis",88.7020847343645
2019-05-08,"Tivissa","Quercus coccifera","Quercus coccifera",95.8762886597938
2019-05-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",82.7685652487383
2019-05-22,"Tivissa","Pinus halepensis","Pinus halepensis",90.3494176372712
2019-05-22,"Tivissa","Quercus coccifera","Quercus coccifera",77.8366111951589
2019-05-22,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",70.1522170747849
2019-05-22,"Tivissa","Pinus halepensis","Pinus halepensis",95.9552953698776
2019-05-22,"Tivissa","Quercus coccifera","Quercus coccifera",89.2506142506143
2019-06-05,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",84.9507735583685
2019-06-05,"Tivissa","Pinus halepensis","Pinus halepensis",93.4507429829389
2019-06-05,"Tivissa","Quercus coccifera","Quercus coccifera",81.7880794701987
2019-06-19,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",67.1248568155785
2019-06-19,"Tivissa","Pinus halepensis","Pinus halepensis",90.9309791332263
2019-06-19,"Tivissa","Quercus coccifera","Quercus coccifera",73.6633663366337
2019-06-19,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",96.3898916967509
2019-06-19,"Tivissa","Pinus halepensis","Pinus halepensis",98.5594237695078
2019-06-19,"Tivissa","Quercus coccifera","Quercus coccifera",68.6939820742638
2019-07-03,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",43.4782608695652
2019-07-03,"Tivissa","Pinus halepensis","Pinus halepensis",91.504329004329
2019-07-03,"Tivissa","Quercus coccifera","Quercus coccifera",63.047138047138
2019-07-17,"Tivissa","Salvia rosmarinus","Rosmarinus officinalis",90.3614457831325
2019-07-17,"Tivissa","Pinus halepensis","Pinus halepensis",102.057200200702
