"SiteCode","SiteName","Species","sp_correct_name","SiteXSpecies","date","Year","Month","Doy","RobustLFMC","RobustStandErrLFMC","RobustNval"
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","30/08/2004",2004,8,243,74.21078,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","02/09/2004",2004,9,246,78.04474,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","06/09/2004",2004,9,250,71.02861,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","09/09/2004",2004,9,253,78.03999,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","13/09/2004",2004,9,257,73.70374,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","16/09/2004",2004,9,260,78.10894,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","07/07/2005",2005,7,188,69.90419,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","11/07/2005",2005,7,192,76.70359,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","14/07/2005",2005,7,195,79.90639,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","21/07/2005",2005,7,202,78.12212,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","25/07/2005",2005,7,206,68.76833,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","28/07/2005",2005,7,209,69.96078,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","01/08/2005",2005,8,213,69.2158,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","04/08/2005",2005,8,216,68.07296,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","08/08/2005",2005,8,220,70.55156,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","11/08/2005",2005,8,223,68.89908,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","18/08/2005",2005,8,230,66.28746,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","22/08/2005",2005,8,234,65.17474,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","26/08/2005",2005,8,238,68.76046,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","01/09/2005",2005,9,244,63.82456,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","05/09/2005",2005,9,248,74.15073,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","08/09/2005",2005,9,251,71.98086,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","12/09/2005",2005,9,255,67.89315,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","12/06/2006",2006,6,163,88.71911,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","19/06/2006",2006,6,170,80.40194,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","26/06/2006",2006,6,177,80.73265,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","03/07/2006",2006,7,184,71.68056,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","06/07/2006",2006,7,187,67.87356,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/07/2006",2006,7,191,71.11072,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","17/07/2006",2006,7,198,69.81111,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","20/07/2006",2006,7,201,72.62912,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","24/07/2006",2006,7,205,72.11891,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/07/2006",2006,7,208,68.46224,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","31/07/2006",2006,7,212,67.05431,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","03/08/2006",2006,8,215,72.50949,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","07/08/2006",2006,8,219,68.07337,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/08/2006",2006,8,222,65.58035,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","17/08/2006",2006,8,229,69.2516,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","21/08/2006",2006,8,233,65.05735,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","24/08/2006",2006,8,236,70.89767,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","28/08/2006",2006,8,240,63.56984,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","04/09/2006",2006,9,247,69.63385,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","11/09/2006",2006,9,254,62.62438,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","18/09/2006",2006,9,261,68.18849,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","25/06/2007",2007,6,176,87.31924,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","02/07/2007",2007,7,183,72.82183,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","05/07/2007",2007,7,186,77.22855,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","09/07/2007",2007,7,190,79.23192,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","12/07/2007",2007,7,193,79.70316,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","16/07/2007",2007,7,197,74.22916,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","19/07/2007",2007,7,200,74.89913,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","23/07/2007",2007,7,204,73.5903,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","26/07/2007",2007,7,207,73.54689,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","30/07/2007",2007,7,211,71.2099,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","02/08/2007",2007,8,214,71.45671,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","06/08/2007",2007,8,218,68.0272,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","09/08/2007",2007,8,221,70.55004,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","13/08/2007",2007,8,225,70.40658,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","16/08/2007",2007,8,228,65.60377,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","20/08/2007",2007,8,232,65.22925,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","23/08/2007",2007,8,235,68.9167,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/08/2007",2007,8,239,70.8006,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","30/08/2007",2007,8,242,67.90125,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","03/09/2007",2007,9,246,68.06193,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","06/09/2007",2007,9,249,66.66288,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/09/2007",2007,9,253,63.64446,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","13/09/2007",2007,9,256,68.64171,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","17/09/2007",2007,9,260,59.88243,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","20/09/2007",2007,9,263,71.28546,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","24/09/2007",2007,9,267,65.96051,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/09/2007",2007,9,270,74.46294,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","30/06/2008",2008,6,182,89.73393,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","07/07/2008",2008,7,189,80.59928,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/07/2008",2008,7,192,81.57507,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","17/07/2008",2008,7,199,80.89456,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","21/07/2008",2008,7,203,77.91291,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","28/07/2008",2008,7,210,84.02809,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","04/08/2008",2008,8,217,75.15676,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","18/08/2008",2008,8,231,73.66754,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","25/08/2008",2008,8,238,75.55859,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","01/09/2008",2008,9,245,71.5443,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","08/09/2008",2008,9,252,68.88893,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","09/07/2009",2009,7,190,84.35774,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","16/07/2009",2009,7,197,74.05642,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","20/07/2009",2009,7,201,75.97925,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/07/2009",2009,7,208,70.87542,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","03/08/2009",2009,8,215,78.78979,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","06/08/2009",2009,8,218,71.24103,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/08/2009",2009,8,222,74.08458,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","13/08/2009",2009,8,225,73.66645,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","17/08/2009",2009,8,229,70.07523,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","20/08/2009",2009,8,232,70.10055,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","24/08/2009",2009,8,236,69.61205,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/08/2009",2009,8,239,71.4881,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","31/08/2009",2009,8,243,70.902,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","07/09/2009",2009,9,250,73.0617,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/09/2009",2009,9,253,71.31773,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","14/09/2009",2009,9,257,68.35976,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","01/07/2010",2010,7,182,94.34758,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","05/07/2010",2010,7,186,91.86336,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","08/07/2010",2010,7,189,86.93195,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","12/07/2010",2010,7,193,89.59487,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","15/07/2010",2010,7,196,93.74292,1.6459284,3
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","19/07/2010",2010,7,200,77.6154,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","22/07/2010",2010,7,203,80.07213,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","26/07/2010",2010,7,207,77.18646,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","29/07/2010",2010,7,210,74.9016,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","02/08/2010",2010,8,214,74.49336,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","05/08/2010",2010,8,217,72.1866,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","09/08/2010",2010,8,221,70.38008,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","12/08/2010",2010,8,224,74.37845,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","16/08/2010",2010,8,228,71.47632,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","19/08/2010",2010,8,231,73.02468,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","23/08/2010",2010,8,235,71.53096,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","26/08/2010",2010,8,238,75.51552,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","30/08/2010",2010,8,242,70.05981,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","02/09/2010",2010,9,245,70.00637,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","06/09/2010",2010,9,249,69.42186,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","09/09/2010",2010,9,252,78.91055,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","13/09/2010",2010,9,256,78.07284,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","20/06/2011",2011,6,171,84.32399,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/06/2011",2011,6,178,89.61051,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","11/07/2011",2011,7,192,78.98336,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","18/07/2011",2011,7,199,73.44623,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","25/07/2011",2011,7,206,76.11006,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","01/08/2011",2011,8,213,74.46808,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","08/08/2011",2011,8,220,79.50048,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","11/08/2011",2011,8,223,76.70267,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","18/08/2011",2011,8,230,72.78835,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","22/08/2011",2011,8,234,72.68901,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","29/08/2011",2011,8,241,67.32151,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","05/09/2011",2011,9,248,75.17371,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","09/07/2012",2012,7,191,81.02951,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","16/07/2012",2012,7,198,74.41224,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","23/07/2012",2012,7,205,71.11469,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","30/07/2012",2012,7,212,79.3537,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","13/08/2012",2012,8,226,71.19201,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","20/08/2012",2012,8,233,70.84723,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/08/2012",2012,8,240,70.06259,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/09/2012",2012,9,254,73.00725,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","08/07/2013",2013,7,189,88.22112,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","15/07/2013",2013,7,196,84.21244,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","22/07/2013",2013,7,203,85.79374,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","29/07/2013",2013,7,210,83.73534,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","05/08/2013",2013,8,217,80.5473,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","12/08/2013",2013,8,224,80.54565,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","19/08/2013",2013,8,231,85.86652,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","26/08/2013",2013,8,238,79.42547,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","02/09/2013",2013,9,245,80.96918,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","09/09/2013",2013,9,252,77.76648,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","23/06/2014",2014,6,174,84.75576,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","07/07/2014",2014,7,188,146.0594,1.6459284,3
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/07/2014",2014,7,191,79.23169,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","17/07/2014",2014,7,198,75.09073,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","21/07/2014",2014,7,202,86.41724,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","04/08/2014",2014,8,216,84.10251,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","11/08/2014",2014,8,223,75.543,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","18/08/2014",2014,8,230,80.5448,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","25/08/2014",2014,8,237,74.54926,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","01/09/2014",2014,9,244,74.8335,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","11/06/2015",2015,6,162,88.65096,2.0158423,2
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","29/06/2015",2015,6,180,89.23785,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","06/07/2015",2015,7,187,87.33281,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","16/07/2015",2015,7,197,81.51696,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","20/07/2015",2015,7,201,76.60668,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/07/2015",2015,7,208,74.37983,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","03/08/2015",2015,8,215,73.76201,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","10/08/2015",2015,8,222,72.88204,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","17/08/2015",2015,8,229,67.57648,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","24/08/2015",2015,8,236,80.35763,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","27/06/2016",2016,6,179,91.34513,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","04/07/2016",2016,7,186,83.14843,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","11/07/2016",2016,7,193,79.70278,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","18/07/2016",2016,7,200,74.87134,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","25/07/2016",2016,7,207,73.19849,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","01/08/2016",2016,8,214,68.34317,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","08/08/2016",2016,8,221,70.53571,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","16/08/2016",2016,8,229,67.23969,1.4254158,4
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","22/08/2016",2016,8,235,65.25053,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","29/08/2016",2016,8,242,63.9518,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","05/09/2016",2016,9,249,59.50041,1.2749306,5
"D84S1","Mur de la Peste","Quercus coccifera","Quercus coccifera","D84S1XQuecoc","12/09/2016",2016,9,256,64.41833,1.2749306,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","11/07/1996",1996,7,193,94.51335,1.3804602,3
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","15/07/1996",1996,7,197,137.26428,1.6907115,2
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","22/07/1996",1996,7,204,105.76132,2.3910272,1
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","25/07/1996",1996,7,207,103.25259,1.3804602,3
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","29/07/1996",1996,7,211,81.26481,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","01/08/1996",1996,8,214,84.99444,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","05/08/1996",1996,8,218,89.46333,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","12/08/1996",1996,8,225,81.05183,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","15/08/1996",1996,8,228,76.67046,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","19/08/1996",1996,8,232,74.79481,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","22/08/1996",1996,8,235,77.70343,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","26/08/1996",1996,8,239,79.26759,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","29/08/1996",1996,8,242,77.01153,1.0692999,5
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","02/09/1996",1996,9,246,79.99699,1.3804602,3
"D84S1","Mur de la Peste","Quercus ilex","Quercus ilex","D84S1XQueile","05/09/1996",1996,9,249,79.84248,1.0692999,5
